CityEntityId;NomeIta;NomeEng;Hash;Lin;Time;Flags;Size;Road;Pop;Fel;BP;PF;PFB;FUR;TR;TRNE;Beni;BeniP;BeniS;BeniSp;BeniSpB;BeniB;BeniG;Mon;Mat;Med;Dia;GenAtk_A;GenDef_A;GenAtk_D;GenDef_D;CampiAtk_A;CampiDef_A;CampiAtk_D;CampiDef_D;SpedAtk_A;SpedDef_A;SpedAtk_D;SpedDef_D;IQAtk_A;IQDef_A;IQAtk_D;IQDef_D;IQmonB;IQmatB;IQmon;IQmat;IQBeni;IQTruppe;IQAzioni;IQCap;Ally;FSP;TPM;TPB;ADM;MOD;RIN;IMM;Fragments
W_MultiAge_WILD22A10;Attraversamento degli animali sereno;Serene Animal Crossing;R_MultiAge_WildBonus22j-86bd29ce0;1;;19;6x3;1.5;29330;50250;;20;;;;;64;;;;;;;377800;;23401;;45;;46;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A11;Attraversamento degli Animali Armonioso;Harmonious Animal Crossing;29fad1c56;1;;19;6x3;;31900;63800;;50;;;;;77;37.5;12.5;;;;;431450;;26250;;116;116;116;116;;;;;;;;;;;5;5;;;;;;;;;M;;;;;;;;
W_MultiAge_WILD22A12;Attraversamento degli Animali Magnifico;Majestic Animal Crossing;1cc4a836b;1;90;51;6x3;;31900;63800;;250;;;;;152;100;100;;;;;485380;;32810;;251;251;251;251;;;;;;;;;;;25;25;;;;;;;;12000;M;;;;;;;;
W_MultiAge_WILD22A2;Attraversamento degli animali - Liv. 2;Animal Crossing - Lv. 2;R_MultiAge_WildBonus22b-2feae8b59;;;19;6x3;1.5;9748;15700;;;;;;;;;;;;;;171700;;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A3;Attraversamento degli animali - Liv. 3;Animal Crossing - Lv. 3;R_MultiAge_WildBonus22c-67f7e1f21;;;19;6x3;1.5;10007;16760;;1;;;;;;;;;;;;188800;;1081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A4;Attraversamento degli animali - Liv. 4;Animal Crossing - Lv. 4;R_MultiAge_WildBonus22d-919b7436a;;;19;6x3;1.5;10352;17800;;2;;;;;;;;;;;;206000;;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A5;Attraversamento degli animali - Liv. 5;Animal Crossing - Lv. 5;R_MultiAge_WildBonus22e-e9dbf90a0;;;19;6x3;1.5;10869;18840;;3;;;;;;;;;;;;223200;;1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A6;Attraversamento degli animali - Liv. 6;Animal Crossing - Lv. 6;R_MultiAge_WildBonus22f-0a6db65d0;;;19;6x3;1.5;11560;19900;;4;;;;;;;;;;;;240300;;1621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A7;Attraversamento degli animali - Liv. 7;Animal Crossing - Lv. 7;R_MultiAge_WildBonus22g-b338ed860;;;19;6x3;1.5;12422;20940;;5;;;;;;;;;;;;257500;;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A8;Attraversamento degli animali - Liv. 8;Animal Crossing - Lv. 8;R_MultiAge_WildBonus22h-b92e24692;;;19;6x3;1.5;13457;23020;;7;;;;;;;;;;;;274700;;1981;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD22A9;Attraversamento degli animali - Liv. 9;Animal Crossing - Lv. 9;R_MultiAge_WildBonus22i-8f42aabe0;1;;19;6x3;1.5;14665;25130;;10;;;;;;;;;;;;291800;;2341;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A1;Riserva di panda - Liv. 1;Panda Reserve - Lv. 1;R_MultiAge_WILD23A1-569490519;;;19;4x5;2;1150;2300;;;;;;;;;;;;;;4025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A10;Santuario del panda;Panda Shrine;R_MultiAge_WILD23A10-683d94f8c;1;;19;4x5;2;11500;23000;;19;;;3;;75;;;;;;;40250;;2342;;36;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A2;Riserva di panda - Liv. 2;Panda Reserve - Lv. 2;R_MultiAge_WILD23A2-3f7741e6f;;;19;4x5;2;1436;2875;;;;;;;;;;;;;;5029;;802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A3;Riserva di panda - Liv. 3;Panda Reserve - Lv. 3;R_MultiAge_WILD23A3-1662e8b42;;;19;4x5;2;1725;3450;;;;;;;;;;;;;;6036;;900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A4;Riserva di panda - Liv. 4;Panda Reserve - Lv. 4;R_MultiAge_WILD23A4-f10102685;;;19;4x5;2;2300;4600;;;;;;;5;;;;;;;8050;;1082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A5;Riserva di panda - Liv. 5;Panda Reserve - Lv. 5;R_MultiAge_WILD23A5-5efb9894e;;;19;4x5;2;2875;5750;;;;;;;15;;;;;;;10061;;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A6;Riserva di panda - Liv. 6;Panda Reserve - Lv. 6;R_MultiAge_WILD23A6-9fab5830c;;;19;4x5;2;3450;6900;;1;;;;;20;;;;;;;12075;;1439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A7;Riserva di panda - Liv. 7;Panda Reserve - Lv. 7;R_MultiAge_WILD23A7-cb604d0aa;;;19;4x5;2;4025;8050;;7;;;;;25;;;;;;;14086;;1621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A8;Riserva di panda - Liv. 8;Panda Reserve - Lv. 8;R_MultiAge_WILD23A8-cc7407d3d;;;19;4x5;2;5175;10350;;11;;;;;30;;;;;;;18111;;1803;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23A9;Riserva di panda - Liv. 9;Panda Reserve - Lv. 9;R_MultiAge_WILD23A9-3d58df412;1;;19;4x5;2;6900;13800;;15;;;1;;35;;;;;;;24150;;1978;;29;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23B1;Ponte di bambù;Bamboo Bridge;D_MultiAge_WILD23B-1a3008782;1;;19;4x2;;;8150;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23C1;Parco di bambù viola;Purple Bamboo Park;D_MultiAge_WILD23C-126daea8b;1;;19;4x2;;;8150;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23D1;Lago dei fiori di loto;Lotus Flower Lake;D_MultiAge_WILD23D-56ea68f1f;1;;19;4x2;;;8150;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23E1;Abeti himalayani - Liv. 1;Himalayan Firs - Lv. 1;a3895d0a0;1;;19;2x2;1;;;;;;;;;5;;;;;;;;;;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23E2;Abeti himalayani - Liv. 2;Himalayan Firs - Lv. 2;18425f4cc;1;;19;2x2;1;;;;;;;;;20;;;;;;;;;;;9;;9;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
W_MultiAge_WILD23F1;Campo di rododendri - Liv. 1;Rhododendron Field - Lv. 1;ea4d396ce;1;;19;2x2;1;;;;4;;;;;;;;;;;;;;;;;13;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23F2;Campo di rododendri - Liv. 2;Rhododendron Field - Lv. 2;702e6f268;1;;19;2x2;1;;;;6;;;;;;;;;;;;;;;;;19;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD23G;Statua del panda d'oro;Golden Panda Statue;c4b6dc2dc;1;;55;1x1;;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_WILD23A:1
W_MultiAge_WILD23GDecoration;Statua del panda;Panda Statue;928b0cd25;;;23;1x1;;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A1;Habitat dei Fenicotteri - Lv. 1;Flamingo Habitat - Lv. 1;e8dc8e354;;;19;5x4;2;;3400;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A10;Habitat dei Fenicotteri - Lv. 10;Flamingo Habitat - Lv. 10;277bdde11;;;19;5x4;2;;34060;;22;;;;;50;;;;;;;;;;;13;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A11;Habitat dei Fenicotteri - Lv. 11;Flamingo Habitat - Lv. 11;058eea169;1;;19;5x4;2;;37460;;24;;;;;60;;;;;;;;;;;15;20;;;15;20;;;;;;;;;;;;;;;;;;;;;;;;;;;selection_kit_WILD24CD:1|silver_upgrade_kit_WILD24A:5
W_MultiAge_WILD24A12;Habitat dei Fenicotteri Sereno;Serene Flamingo Habitat;9e1ae08ec;1;;19;5x4;2;;49940;;26;;;;;70;;;;;;;;;;;20;25;;;20;25;;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_WILD24A:5|selection_kit_WILD24CD:3|upgrade_kit_WILD24D:3
W_MultiAge_WILD24A13;Paradiso dei Fenicotteri Sereno;Serene Flamingo Paradise;2bf23c32d;1;;19;5x4;2;;62440;;28;;;;;80;;;;;;;;;;;25;30;;;25;30;;;;;;;;;;;;;;;;;;;;;;;;;;;selection_kit_WILD24CD:6|upgrade_kit_WILD24C:6|upgrade_kit_WILD24D:6
W_MultiAge_WILD24A14;Paradiso dei Fenicotteri Sacro;Sacred Flamingo Paradise;bc094a53e;1;;19;5x4;;;74950;;155;;;;;255;;205;;;;;;;;;155;155;;;205;205;;;;;;;5;5;;;;;;;;;;;M;;;;;;;;selection_kit_WILD24CD:16|upgrade_kit_WILD24C:16|upgrade_kit_WILD24D:16
W_MultiAge_WILD24A15;Paradiso dei Fenicotteri Radiosi;Radiant Flamingo Paradise;cd0b56f49;1;90;51;5x4;;;87470;;355;;;;;405;;355;;;;;;;;;315;315;;;355;355;;;;;;;25;25;;;;;;;;;200;;M;;;;;;;;selection_kit_WILD24CD:30|upgrade_kit_WILD24C:30|upgrade_kit_WILD24D:30
W_MultiAge_WILD24A2;Habitat dei Fenicotteri - Lv. 2;Flamingo Habitat - Lv. 2;0d5308845;;;19;5x4;2;;6820;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A3;Habitat dei Fenicotteri - Lv. 3;Flamingo Habitat - Lv. 3;d0615560e;;;19;5x4;2;;10220;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A4;Habitat dei Fenicotteri - Lv. 4;Flamingo Habitat - Lv. 4;a514a2528;;;19;5x4;2;;13620;;15;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A5;Habitat dei Fenicotteri - Lv. 5;Flamingo Habitat - Lv. 5;3ae051834;;;19;5x4;2;;17020;;16;;;;;25;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A6;Habitat dei Fenicotteri - Lv. 6;Flamingo Habitat - Lv. 6;e18d07ad4;;;19;5x4;2;;20440;;17;;;;;30;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A7;Habitat dei Fenicotteri - Lv. 7;Flamingo Habitat - Lv. 7;b199eac25;;;19;5x4;2;;23840;;18;;;;;35;;;;;;;;;;;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A8;Habitat dei Fenicotteri - Lv. 8;Flamingo Habitat - Lv. 8;40ea063aa;;;19;5x4;2;;27240;;19;;;;;40;;;;;;;;;;;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24A9;Habitat dei Fenicotteri - Lv. 9;Flamingo Habitat - Lv. 9;c687272dd;;;19;5x4;2;;30640;;20;;;;;45;;;;;;;;;;;11;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24B1;Giardino dei Sogni Eterni;Garden of Eternal Dreams;379e03737;1;;23;4x5;;56780;85140;;80;;;;;140;;;;;;;;;;;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_WILD24A:20|selection_kit_WILD24A:20|silver_upgrade_kit_WILD24A:20
W_MultiAge_WILD24C1;Sentieri del Tapiro - Lv. 1;Tapir Trails - Lv. 1;4d67bdf30;;;19;2x1;;-2280;;;3;;;;;6;;;;;;;;;;;5;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24C2;Sentieri del Tapiro - Lv. 2;Tapir Trails - Lv. 2;06cbee716;1;;19;2x1;;-2280;;;4;;;;;8;;;;;;;;;;;7;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24D1;Palude degli alligatori - Lv. 1;Alligator Swamp - Lv. 1;caadf6593;1;;19;2x3;1;-7940;;;10;;;;;30;;;;;;;;;;;;30;;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24D2;Palude degli alligatori - Lv. 2;Alligator Swamp - Lv. 2;cde2563b8;1;;19;2x3;1;-7940;;;13;;;;;40;;;;;;30;;;;;;35;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24E1;Nascondiglio del Procione;Raccoon Hideout;548a1cbc0;1;;19;2x1;;3180;;;;;1;;;7;14;;;;;;40980;;;;3;;3;;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24F1;Kapok Gigante;Giant Kapok;077b21872;1;;19;2x2;1;6820;;;5;;;;;18;;;;;;;;;;;;;8;12;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD24G1;Gigli del Sangue;Blood Lilies;01a2578c2;1;;19;1x1;0.5;1700;;;2;;;;;;;;;;;5;;;;;2;3;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A1;Santuario Shika - Lv. 1;Shika Shrine - Lv. 1;3a7e95e5b;;;19;8x3;1.5;7240;10860;;21;;;;;;12;12;;;;;;71310;;;;;17;17;;;13;13;;;15;15;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A10;Santuario Momiji;Momiji Shrine;5dd3d3e51;1;;19;8x3;1.5;46320;69460;;48;;;;;;93;93;;;;;;263860;;;;;72;72;;;68;68;;;70;70;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_WILD25A:5|selection_kit_WILD25BC:2
W_MultiAge_WILD25A11;Santuario Momijidori;Momijidori Shrine;ab3e29967;1;;19;8x3;1.5;50670;75980;;51;;;;;;102;102;;;;;;285260;;;;;78;78;;;74;74;;;76;76;;;;;;;;;;;;;M;;;;;;;;selection_kit_WILD25BC:3
W_MultiAge_WILD25A2;Santuario Shika - Lv. 2;Shika Shrine - Lv. 2;f43ccc1f5;;;19;8x3;1.5;11580;17360;;24;;;;;;21;21;;;;;;92700;;;;;23;23;;;19;19;;;21;21;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A3;Santuario Shika - Lv. 3;Shika Shrine - Lv. 3;cd1b8ed8e;;;19;8x3;1.5;15930;23880;;27;;;;;;30;30;;;;;;114100;;;;;29;29;;;25;25;;;27;27;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A4;Santuario Shika - Lv. 4;Shika Shrine - Lv. 4;bf31a41f6;;;19;8x3;1.5;20270;30380;;30;;;;;;39;39;;;;;;135490;;;;;35;35;;;31;31;;;33;33;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A5;Santuario Shika - Lv. 5;Shika Shrine - Lv. 5;8c0f23137;;;19;8x3;1.5;24600;36910;;33;;;;;;48;48;;;;;;156890;;;;;41;41;;;37;37;;;39;39;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A6;Santuario Shika - Lv. 6;Shika Shrine - Lv. 6;49fd74027;;;19;8x3;1.5;28960;43410;;36;;;;;;57;57;;;;;;178280;;;;;48;48;;;44;44;;;46;46;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A7;Santuario Shika - Lv. 7;Shika Shrine - Lv. 7;f5e62c880;;;19;8x3;1.5;33290;49930;;39;;;;;;66;66;;;;;;199680;;;;;54;54;;;50;50;;;52;52;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A8;Santuario Shika - Lv. 8;Shika Shrine - Lv. 8;203592a82;;;19;8x3;1.5;37650;56430;;42;;;;;;75;75;;;;;;221070;;;;;60;60;;;56;56;;;58;58;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25A9;Santuario Shika - Lv. 9;Shika Shrine - Lv. 9;ad5208e82;1;;19;8x3;1.5;41980;62960;;45;;;;;;84;84;;;;;;242470;;;;;66;66;;;62;62;;;64;64;;;;;;;;;;;;;;;;;;;;;selection_kit_WILD25BC:1|silver_upgrade_kit_WILD25A:5
W_MultiAge_WILD25B1;Stagno Koi;Koi Pond;1947fa151;1;;19;2x3;;-20440;17020;;;;;;;;;;;;;;;67120;;;;18;18;18;;;21;21;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD25B2;Stagno Koi Asceso;Ascended Koi Pond;4d01827a7;1;30;51;2x3;;-20440;34060;;;;;;;;;;;;;;;134240;;;;38;38;38;;;44;44;;;;;12;;;;0.04;0.04;20000;20000;;;;;;;;;;;;;
W_MultiAge_WILD25C1;Cancello Usagi Bonbori;Usagi Bonbori Gate;7a4fa4413;1;;19;3x1;;-6820;;;;;;;;14.9;;;;;;;;;;;12;12;;;12;;;;15;15;;;;;;;;;;;;;;;;;;3;;;;;
W_MultiAge_WILD25C2;Cancello Usagi Bonbori Asceso;Ascended Usagi Bonbori Gate;e0f061e05;1;30;51;3x1;;-6820;;;;;;;;29.8;;;;;;;;;;;26;26;;;26;;;;32;32;;;;;;;;;;;10;5;;;;;;5;;;;;
W_MultiAge_WILD25D1;Grande Santuario Inari;Inari Grand Shrine;cf6b9a5ca;1;;23;3x5;;;255400;;105;;;;;135;;;;;;900;;;;;;;90;90;;;120;120;;;;;;;25;25;;;;;;;;;;;;;;;;;golden_selection_kit_WILD25A:20
W_MultiAge_WILD26A1;Centro di Riabilitazione Elefanti - Livello 1;Elephant Rehabilitation Centre - Lv. 1;c67138499;;;19;5x4;2;6380;;;;;;;;;;;;;;10;;;15310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A10;Ala Conservazione Elefanti;Elephant Conservation Wing;125d2d627;1;;19;5x4;2;35090;;;150;;;;;;;;;;;180;;;35000;;;;;;250;250;;;170;170;;;;;;;;;;;;;;;;;;;;;;;golden_upgrade_kit_WILD26A:5|selection_kit_WILD26BC:2
W_MultiAge_WILD26A11;Grande Riserva Elefanti;Elephant Great Reserve;0b136766a;1;;19;5x4;2;38280;;;200;;;;;;;;;;;200;;;38280;;;;;;280;280;;;200;200;;;;;;;;;;;;;;;M;;;;;;;;selection_kit_WILD26BC:3
W_MultiAge_WILD26A2;Centro di Riabilitazione Elefanti - Livello 2;Elephant Rehabilitation Centre - Lv. 2;2b60873bc;;;19;5x4;2;9570;;;;;;;;;;;;;;20;;;17500;;;;;;;;;;30;30;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A3;Centro di Riabilitazione Elefanti - Livello 3;Elephant Rehabilitation Centre - Lv. 3;fde63d5c5;;;19;5x4;2;12760;;;;;;;;;;;;;;40;;;19690;;;;;;;;;;50;50;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A4;Centro di Riabilitazione Elefanti - Livello 4;Elephant Rehabilitation Centre - Lv. 4;c1024d70d;;;19;5x4;2;15950;;;;;;;;;;;;;;60;;;21870;;;;;;25;25;;;70;70;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A5;Centro di Riabilitazione Elefanti - Livello 5;Elephant Rehabilitation Centre - Lv. 5;26dcf91a6;;;19;5x4;2;19140;;;5;;;;;;;;;;;80;;;24060;;;;;;50;50;;;90;90;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A6;Centro di Riabilitazione Elefanti - Livello 6;Elephant Rehabilitation Centre - Lv. 6;ee5a3e55e;;;19;5x4;2;22330;;;10;;;;;;;;;;;100;;;26250;;;;;;100;100;;;110;110;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A7;Centro di Riabilitazione Elefanti - Livello 7;Elephant Rehabilitation Centre - Lv. 7;eece0183a;;;19;5x4;2;25520;;;25;;;;;;;;;;;120;;;28440;;;;;;150;150;;;130;130;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A8;Centro di Riabilitazione Elefanti - Livello 8;Elephant Rehabilitation Centre - Lv. 8;203450caa;;;19;5x4;2;28710;;;50;;;;;;;;;;;140;;;30620;;;;;;180;180;;;140;140;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WILD26A9;Centro di Riabilitazione Elefanti - Livello 9;Elephant Rehabilitation Centre - Lv. 9;11b15cbe4;1;;19;5x4;2;31900;;;100;;;;;;;;;;;160;;;32810;;;;;;200;200;;;150;150;;;;;;;;;;;;;;;;;;;;;;;selection_kit_WILD26BC:1|silver_upgrade_kit_WILD26A:5
W_MultiAge_WILD26B1;Accampamento della Savana;Savannah Camp;fc9b2ceaf;1;;19;2x2;;-21270;;;40;;;;;;;;;;;;;;5470;;;;32;32;;;;;;;32;32;;;;;;;;;;;;;;;;;;;;;upgrade_kit_ascended_WILD22A:2
W_MultiAge_WILD26B2;Accampamento della Savana Asceso;Ascended Savannah Camp;b3c695fad;1;30;51;2x2;;-21270;;;45;;;;;;;;;;;;;;5470;;;;42;42;;;;;;;42;42;;;20;20;;;20000;;;5;;;;;;;;;;;upgrade_kit_ascended_WILD22A:30
W_MultiAge_WILD26C1;Laguna Ippopotamo;Hippo Lagoon;e4eb72c0e;1;;19;2x2;;-21270;;;45;;;;;;;;;;;;;;5470;;;;;;;54;54;;;;;;;;;;;;;;;;;;;;;;;;;;upgrade_kit_ascended_WILD24A:2
W_MultiAge_WILD26C2;Laguna Ippopotamo Ascesa;Ascended Hippo Lagoon;f7a3afe34;1;30;51;2x2;;-21270;;;60;;;;;;;;;;;;;;5470;;;;;;;60;60;;;;;;;25;;;;0.02;;20000;5;;;;;;;;;;;;upgrade_kit_ascended_WILD24A:30
W_MultiAge_WILD26D1;Sorgenti Tartaruga Sacra;Sacred Tortoise Springs;082cfbb2d;1;;19;4x4;;;;;200;;;;;;;;;;;;;;;;150;150;150;150;;;;;100;100;100;100;20;20;20;20;;;;;;;;;;;;;;;;;golden_selection_kit_WILD26A:5|selection_kit_WILD26BC:5
W_MultiAge_WIN18B1;Costruttore di slitte;Sleigh Builder;P_MultiAge_WinterBonus18-0497e0c6d;1;;19;2x3;1;-370;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN18B2;Costruttore di Slitte Deluxe;Sleigh Builder Deluxe;298a2f960;1;;19;2x3;;-20440;;;;;;;;50;;;;;;;;;;;15;15;;;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A1;Treno d'inverno - Lv. 1;Winter Train - Lv. 1;R_MultiAge_WinterBonus19a-89a86574d;;;19;7x3;1.5;11473;10590;;;;;;;;;;;;;;124200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A10a;Limited Express a Carbone;The Charcoal Limited Express;67125079f;1;;19;7x3;1.5;21270;26580;;180;;;;;290;;;;;;;323590;264010;21870;;144;144;144;144;;;;;;;;;;;;;;;;;;;;;M;;;;;;;;
W_MultiAge_WIN19A10b;Limited Express Sempreverde;The Evergreen Limited Express;aca081a37;1;;19;7x3;1.5;21270;26580;;225;;;;;215;;;;;;;323590;264010;21870;;;;104;104;;;204;204;;;;;;;;;;;;;;;;;M;;;;;;;;
W_MultiAge_WIN19A10c;Limited Express Slittino;The Sleighride Limited Express;3037f37b2;1;;19;7x3;1.5;21270;26580;;135;;;;;360;;;;;;;323590;264010;21870;;104;104;;;204;204;;;;;;;;;;;;;;;;;;;M;;;;;;;;
W_MultiAge_WIN19A2;Treno d'inverno - Lv. 2;Winter Train - Lv. 2;R_MultiAge_WinterBonus19b-bb5436120;;;19;7x3;1.5;11876;11390;;;;;;;;;;;;;;136200;19550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A3;Treno d'inverno - Lv. 3;Winter Train - Lv. 3;R_MultiAge_WinterBonus19c-276f40c6f;;;19;7x3;1.5;12278;12220;;;;;;;;;;;;;;142100;19550;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A4;Treno d'inverno - Lv. 4;Winter Train - Lv. 4;R_MultiAge_WinterBonus19d-3059af804;;;19;7x3;1.5;12681;13020;;1;;;;;;;;;;;;150100;19550;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A5;Treno d'inverno - Lv. 5;Winter Train - Lv. 5;R_MultiAge_WinterBonus19e-37dcea8c8;;;19;7x3;1.5;13084;13850;;2;;;;;;;;;;;;161200;19550;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A6;Treno d'inverno - Lv. 6;Winter Train - Lv. 6;R_MultiAge_WinterBonus19f-be2bf94c1;;;19;7x3;1.5;13486;14660;;2;;;;;5;;;;;;;176300;19550;1680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A7;Treno d'inverno - Lv. 7;Winter Train - Lv. 7;R_MultiAge_WinterBonus19g-937018e39;;;19;7x3;1.5;13889;15480;;4;;;;;5;;;;;;;184300;19550;2100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A8;Treno d'inverno - Lv. 8;Winter Train - Lv. 8;R_MultiAge_WinterBonus19h-3864c89e5;;;19;7x3;1.5;14291;16290;;4;;;;;10;;;;;;;200300;19550;2310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A9a;Il Charcoal Express;The Charcoal Express;R_MultiAge_WinterBonus19iCharcoal-19be61e84;1;;19;7x3;1.5;15096;17090;;5;;;;;15;;;;;;;220300;30540;2940;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
W_MultiAge_WIN19A9b;L'Evergreen Express;The Evergreen Express;R_MultiAge_WinterBonus19iEvergreen-87a7a57c3;1;;19;7x3;1.5;15096;17090;;8;;;;;10;;;;;;;220300;30540;2940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
